2.999999999999999889e-01 7.618001661793735111e+05
3.211114837102397312e-01 5.569092396499377210e+05
3.422229674204794181e-01 4.156828386330262292e+05
3.633344511307191604e-01 3.158658089446993545e+05
3.844459348409589028e-01 2.437873317448112066e+05
4.055574185511986451e-01 1.907579858823942777e+05
4.266689022614383875e-01 1.510909979036703298e+05
4.477803859716780743e-01 1.209796001416299987e+05
4.688918696819178167e-01 9.782228933173904079e+04
4.900033533921575590e-01 7.980047642021208594e+04
5.111148371023972459e-01 6.562401152459063451e+04
5.322263208126369882e-01 5.436333118914073566e+04
5.533378045228767306e-01 4.533883039307428407e+04
5.744492882331164729e-01 3.804684710541956156e+04
5.955607719433562153e-01 3.210972029832367116e+04
6.166722556535959576e-01 2.724235575731103017e+04
6.377837393638357000e-01 2.322632014288460414e+04
6.588952230740754423e-01 1.989239640557528764e+04
6.800067067843151847e-01 1.710926322525709111e+04
7.011181904945548160e-01 1.477383335996666574e+04
7.222296742047945584e-01 1.280439513195401378e+04
7.433411579150343007e-01 1.113590395486729176e+04
7.644526416252739320e-01 9.715815464076740682e+03
7.855641253355136744e-01 8.505925097254579669e+03
8.066756090457534167e-01 7.465175627553117010e+03
8.277870927559931591e-01 6.567857184126469292e+03
8.488985764662329014e-01 5.796898366725128653e+03
8.700100601764726438e-01 5.127633226727398323e+03
8.911215438867123861e-01 4.545502038325615104e+03
9.122330275969521285e-01 4.038441518855215236e+03
9.333445113071918708e-01 3.595331350985375138e+03
9.544559950174316132e-01 3.207036748365650055e+03
9.755674787276713555e-01 2.865977569065298667e+03
9.966789624379110979e-01 2.565644786055229815e+03
1.017790446148150840e+00 2.300624587317744044e+03
1.038901929858390583e+00 2.066217676650725480e+03
1.060013413568630325e+00 1.858490209902017114e+03
1.081124897278869845e+00 1.674007607074961470e+03
1.102236380989109588e+00 1.509893900025968833e+03
1.123347864699349330e+00 1.363615900243748683e+03
1.144459348409589072e+00 1.233019957875249247e+03
1.165570832119828815e+00 1.116216710562169055e+03
1.186682315830068557e+00 1.011592562897206449e+03
1.207793799540308299e+00 9.177336656582892829e+02
1.228905283250548042e+00 8.334071282596938772e+02
1.250016766960787784e+00 7.575471318258255451e+02
1.271128250671027526e+00 6.892020027651650480e+02
1.292239734381267269e+00 6.275571880876339037e+02
1.313351218091507011e+00 5.718770766471053548e+02
1.334462701801746753e+00 5.215340437137000436e+02
1.355574185511986496e+00 4.759570798132498908e+02
1.376685669222226238e+00 4.346548081810994404e+02
1.397797152932465981e+00 3.971834564727869861e+02
1.418908636642705723e+00 3.631543563786015056e+02
1.440020120352945465e+00 3.322212219474549784e+02
1.461131604063185208e+00 3.040751207031227068e+02
1.482243087773424728e+00 2.784466531009003347e+02
1.503354571483664470e+00 2.550867356227796279e+02
1.524466055193904213e+00 2.337733921646964745e+02
1.545577538904143955e+00 2.143137406730802184e+02
1.566689022614383697e+00 1.965399805620726852e+02
1.587800506324623440e+00 1.802861921058680537e+02
1.608911990034863182e+00 1.654136247491753693e+02
1.630023473745102924e+00 1.517984624232376234e+02
1.651134957455342667e+00 1.393251295034120858e+02
1.672246441165582409e+00 1.278914439649813488e+02
1.693357924875822151e+00 1.174041772793805904e+02
1.714469408586061894e+00 1.077792236865366249e+02
1.735580892296301636e+00 9.894124522765747543e+01
1.756692376006541378e+00 9.082154265506912338e+01
1.777803859716781121e+00 8.335864242956903070e+01
1.798915343427020863e+00 7.649564046331310863e+01
1.820026827137260605e+00 7.018230061397400732e+01
1.841138310847500126e+00 6.437153379915906726e+01
1.862249794557739868e+00 5.902210787140202086e+01
1.883361278267979610e+00 5.409469820184325783e+01
1.904472761978219353e+00 4.955535712826781491e+01
1.925584245688459095e+00 4.537131270995775623e+01
1.946695729398698838e+00 4.151445318825831521e+01
1.967807213108938580e+00 3.795728149421744746e+01
1.988918696819178322e+00 3.467623130180477631e+01
2.010030180529418065e+00 3.164847737502776326e+01
2.031141664239657807e+00 2.885368506665480126e+01
2.052253147949897549e+00 2.627363392387465169e+01
2.073364631660137292e+00 2.389038968793864015e+01
2.094476115370377034e+00 2.168914733460966460e+01
2.115587599080616776e+00 1.965501699136724767e+01
2.136699082790856519e+00 1.777404619149516307e+01
2.157810566501095817e+00 1.603435849050326212e+01
2.178922050211335559e+00 1.442444426615312381e+01
2.200033533921575302e+00 1.293297547681943094e+01
2.221145017631815044e+00 1.154987800463998937e+01
2.242256501342054786e+00 1.026533030898516330e+01
2.263367985052294529e+00 9.069536983373810202e+00
2.284479468762534271e+00 7.952347885465844257e+00
2.305590952472774013e+00 6.902365358798010497e+00
2.326702436183013756e+00 5.905930031164080773e+00
2.347813919893253498e+00 4.939475398457110700e+00
2.368925403603493240e+00 3.954111542154308268e+00
2.390036887313732983e+00 2.385354629811059279e+00
