2.999999999999999889e-01 8.250006671917567728e+05
3.177126871819676568e-01 6.343504898878313834e+05
3.354253743639353802e-01 4.947602049207206001e+05
3.531380615459031036e-01 3.907464664370456012e+05
3.708507487278707715e-01 3.120602356867098715e+05
3.885634359098384394e-01 2.517348547945195751e+05
4.062761230918061628e-01 2.049164277130827249e+05
4.239888102737738862e-01 1.681791718888189353e+05
4.417014974557415541e-01 1.390629878071166750e+05
4.594141846377092220e-01 1.157753560410928621e+05
4.771268718196769454e-01 9.699395264670925098e+04
4.948395590016446688e-01 8.173084249685355462e+04
5.125522461836122812e-01 6.923852334520104341e+04
5.302649333655800046e-01 5.894681644688439701e+04
5.479776205475477280e-01 5.041678614261984330e+04
5.656903077295154514e-01 4.330596217584636179e+04
5.834029949114831748e-01 3.734724305285830633e+04
6.011156820934508982e-01 3.232917614864335701e+04
6.188283692754185106e-01 2.808367275734448049e+04
6.365410564573861230e-01 2.447617805358957776e+04
6.542537436393538464e-01 2.139820073120700908e+04
6.719664308213215698e-01 1.876181507001676437e+04
6.896791180032892932e-01 1.649546366431806018e+04
7.073918051852570166e-01 1.454048728632995153e+04
7.251044923672247400e-01 1.284862424072801514e+04
7.428171795491924634e-01 1.137997743390072901e+04
7.605298667311600758e-01 1.010133875324247128e+04
7.782425539131276881e-01 8.985366932096627352e+03
7.959552410950954116e-01 8.007232169550367871e+03
8.136679282770631350e-01 7.150166486772719509e+03
8.313806154590308584e-01 6.395896639087587573e+03
8.490933026409985818e-01 5.730639464887121903e+03
8.668059898229663052e-01 5.142900816231371209e+03
8.845186770049340286e-01 4.622480381943445536e+03
9.022313641869017520e-01 4.160756375742019372e+03
9.199440513688692533e-01 3.750320655452800565e+03
9.376567385508369767e-01 3.384814440762101640e+03
9.553694257328047001e-01 3.058734729903956577e+03
9.730821129147724236e-01 2.767357018591888846e+03
9.907948000967401470e-01 2.506569062445362761e+03
1.008507487278707870e+00 2.272786351002757328e+03
1.026220174460675594e+00 2.062932646740810014e+03
1.043932861642643317e+00 1.874274669946917129e+03
1.061645548824610819e+00 1.704436539339518276e+03
1.079358236006578542e+00 1.551342848442900959e+03
1.097070923188546265e+00 1.413167476510699089e+03
1.114783610370513989e+00 1.288316536852724994e+03
1.132496297552481712e+00 1.175367052422127244e+03
1.150208984734449436e+00 1.073071305884587673e+03
1.167921671916417159e+00 9.803214770250946231e+02
1.185634359098384882e+00 8.961473221813639611e+02
1.203347046280352384e+00 8.196785531623634142e+02
1.221059733462320107e+00 7.501430282765109041e+02
1.238772420644287831e+00 6.868553088764031145e+02
1.256485107826255554e+00 6.292005424712297099e+02
1.274197795008223277e+00 5.766355304610086705e+02
1.291910482190191001e+00 5.286701786306198301e+02
1.309623169372158724e+00 4.848705353460676406e+02
1.327335856554126448e+00 4.448432097120140725e+02
1.345048543736094171e+00 4.082364297818838281e+02
1.362761230918061672e+00 3.747361333293517873e+02
1.380473918100029396e+00 3.440585703695058442e+02
1.398186605281997119e+00 3.159479124877136655e+02
1.415899292463964843e+00 2.901737218673455345e+02
1.433611979645932566e+00 2.665288099878243315e+02
1.451324666827900289e+00 2.448249655964897329e+02
1.469037354009868013e+00 2.248925596475174302e+02
1.486750041191835736e+00 2.065779450816729081e+02
1.504462728373803460e+00 1.897424397354370171e+02
1.522175415555770961e+00 1.742591462821547452e+02
1.539888102737738684e+00 1.600134002164042215e+02
1.557600789919706408e+00 1.469011474411329061e+02
1.575313477101674131e+00 1.348270323379589968e+02
1.593026164283641855e+00 1.237055198891502670e+02
1.610738851465609578e+00 1.134572207696502346e+02
1.628451538647577301e+00 1.040102505886439133e+02
1.646164225829544803e+00 9.529989149238005552e+01
1.663876913011512526e+00 8.726598257506297784e+01
1.681589600193480250e+00 7.985403208739627701e+01
1.699302287375447973e+00 7.301464003611525300e+01
1.717014974557415696e+00 6.670107023858390960e+01
1.734727661739383420e+00 6.087204251946328526e+01
1.752440348921351143e+00 5.548963141637732832e+01
1.770153036103318867e+00 5.051814169125171361e+01
1.787865723285286590e+00 4.592472055654532426e+01
1.805578410467254091e+00 4.167965809947444455e+01
1.823291097649221815e+00 3.775539147255852868e+01
1.841003784831189538e+00 3.412636492948765010e+01
1.858716472013157262e+00 3.076928028710539209e+01
1.876429159195124985e+00 2.766135335456648292e+01
1.894141846377092708e+00 2.478211321840335302e+01
1.911854533559060432e+00 2.211170189915481643e+01
1.929567220741027933e+00 1.963106282695985882e+01
1.947279907922995656e+00 1.732162033832564418e+01
1.964992595104963380e+00 1.516425338624671504e+01
1.982705282286931103e+00 1.313685016134044936e+01
2.000417969468898605e+00 1.121210875665824425e+01
2.018130656650866328e+00 9.347526840605098641e+00
2.035843343832834051e+00 7.446010140495896046e+00
2.053556031014801775e+00 4.356821456173840978e+00
