2.999999999999999889e-01 3.664414197866860195e+05
3.185576663153443233e-01 2.766851950376512250e+05
3.371153326306887132e-01 2.124764648221235548e+05
3.556729989460330477e-01 1.655757715727143222e+05
3.742306652613773821e-01 1.306972658228762593e+05
3.927883315767217165e-01 1.043524445393817878e+05
4.113459978920660509e-01 8.417537292327851173e+04
4.299036642074104408e-01 6.852910948064591503e+04
4.484613305227547753e-01 5.625874580254687316e+04
4.670189968380991097e-01 4.653876542486011749e+04
4.855766631534434996e-01 3.876690187418215646e+04
5.041343294687878895e-01 3.250071443093572816e+04
5.226919957841321684e-01 2.740896201554741492e+04
5.412496620994764474e-01 2.324170618305858079e+04
5.598073284148208373e-01 1.980836961758938924e+04
5.783649947301652272e-01 1.696210725239892054e+04
5.969226610455096171e-01 1.458858296693657212e+04
6.154803273608538960e-01 1.259858890328255984e+04
6.340379936761981750e-01 1.092171766784759711e+04
6.525956599915425649e-01 9.502008095808148937e+03
6.711533263068869548e-01 8.294496437330841218e+03
6.897109926222313447e-01 7.263131450834453972e+03
7.082686589375757347e-01 6.378186845213409470e+03
7.268263252529200136e-01 5.618561001004186437e+03
7.453839915682642925e-01 4.960326959630519013e+03
7.639416578836086824e-01 4.388751840095595071e+03
7.824993241989530723e-01 3.895197767252864196e+03
8.010569905142974623e-01 3.462771929798835572e+03
8.196146568296418522e-01 3.084790008223823406e+03
8.381723231449860201e-01 2.753466345808854840e+03
8.567299894603304100e-01 2.462191685907502688e+03
8.752876557756747999e-01 2.205513389150554303e+03
8.938453220910191899e-01 1.978795376008778021e+03
9.124029884063635798e-01 1.778118330780371025e+03
9.309606547217077477e-01 1.600105105057636365e+03
9.495183210370521376e-01 1.441901159002789427e+03
9.680759873523965275e-01 1.301025260453564215e+03
9.866336536677409175e-01 1.175371914946797915e+03
1.005191319983085307e+00 1.063097935029602695e+03
1.023748986298429475e+00 9.626170600876001799e+02
1.042306652613773865e+00 8.725594649527688489e+02
1.060864318929118255e+00 7.917248008445347978e+02
1.079421985244462645e+00 7.190718883390460405e+02
1.097979651559807035e+00 6.536766049822616651e+02
1.116537317875151425e+00 5.947504967330830823e+02
1.135094984190495593e+00 5.415804524440745809e+02
1.153652650505839983e+00 4.935587744968056541e+02
1.172210316821184373e+00 4.501306114882457905e+02
1.190767983136528763e+00 4.108226699825553965e+02
1.209325649451873153e+00 3.752006720137845832e+02
1.227883315767217320e+00 3.428927693149186098e+02
1.246440982082561710e+00 3.135574417845278390e+02
1.264998648397906100e+00 2.869021972498869104e+02
1.283556314713250490e+00 2.626563894899575189e+02
1.302113981028594880e+00 2.405853414938433446e+02
1.320671647343939270e+00 2.204747207573223307e+02
1.339229313659283660e+00 2.021418572183385152e+02
1.357786979974627828e+00 1.854098211017555968e+02
1.376344646289972218e+00 1.701197230368706528e+02
1.394902312605316608e+00 1.561586027689439504e+02
1.413459978920660998e+00 1.433948057835065697e+02
1.432017645236005388e+00 1.317035560958037479e+02
1.450575311551349555e+00 1.210005047388039117e+02
1.469132977866693945e+00 1.111926663790606682e+02
1.487690644182038335e+00 1.021996930565316006e+02
1.506248310497382725e+00 9.394874537925439029e+01
1.524805976812727115e+00 8.637459538104788237e+01
1.543363643128071283e+00 7.941751847371344297e+01
1.561921309443415673e+00 7.302377562711205883e+01
1.580478975758760063e+00 6.714468133024895735e+01
1.599036642074104453e+00 6.173645639543868668e+01
1.617594308389448843e+00 5.675838597047092549e+01
1.636151974704793011e+00 5.217426111651981557e+01
1.654709641020137401e+00 4.795113112544144940e+01
1.673267307335481791e+00 4.405935825368336367e+01
1.691824973650826180e+00 4.047036954963422772e+01
1.710382639966170570e+00 3.715964280461420799e+01
1.728940306281514960e+00 3.410421094705471745e+01
1.747497972596859128e+00 3.128324431656229265e+01
1.766055638912203518e+00 2.867804068742934476e+01
1.784613305227547908e+00 2.627056696069700337e+01
1.803170971542892298e+00 2.404537645564088422e+01
1.821728637858236688e+00 2.198762573817008459e+01
1.840286304173580856e+00 2.008371264835983538e+01
1.858843970488925246e+00 1.832172152987367753e+01
1.877401636804269636e+00 1.669017682520546941e+01
1.895959303119614026e+00 1.517828881756373427e+01
1.914516969434958416e+00 1.377661464137154290e+01
1.933074635750302805e+00 1.247640453153268858e+01
1.951632302065646973e+00 1.126893799200246882e+01
1.970189968380991363e+00 1.014648206703685140e+01
1.988747634696335753e+00 9.101458933359712233e+00
2.007305301011680143e+00 8.126728396367147056e+00
2.025862967327024311e+00 7.215170983343798028e+00
2.044420633642368479e+00 6.359130076318222358e+00
2.062978299957713091e+00 5.549935796208286476e+00
2.081535966273057259e+00 4.777155646849052140e+00
2.100093632588401871e+00 4.022660826163432901e+00
2.118651298903746039e+00 3.246892706208968082e+00
2.137208965219090651e+00 2.015674876056273934e+00
